"country","UN_region","UN_subregion","year","record","crop_land","grazing_land","forest_land","fishing_ground","built_up_land","carbon","total","GDP","population","country.code"
"Armenia","Asia","Western Asia",2010,"BiocapPerCap",0.234455082,0.27795326,0.095750705,0.015754726,0.040366451,0,0.664280224,3218.38,2963000,51
"Armenia","Asia","Western Asia",2010,"BiocapTotGHA",694807.6351,823714.4856,283757.2155,46689.13075,119625.9766,0,1968594.444,3218.38,2963000,51
"Armenia","Asia","Western Asia",2010,"EFConsPerCap",0.533420206,0.215279936,0.284982148,0.007496761,0.040366451,0.783614389,1.86515989,3218.38,2963000,51
"Armenia","Asia","Western Asia",2010,"EFConsTotGHA",1580790.779,637982.0898,844544.5948,22216.65255,119625.9766,2322241.24,5527401.334,3218.38,2963000,51
"Armenia","Asia","Western Asia",2011,"BiocapPerCap",0.292787635,0.267966427,0.095510987,0.015644765,0.050586433,0,0.722496247,3371.67,2968000,51
"Armenia","Asia","Western Asia",2011,"BiocapTotGHA",868987.8393,795318.9898,283474.6982,46433.34876,150139.5202,0,2144354.396,3371.67,2968000,51
"Armenia","Asia","Western Asia",2011,"EFConsPerCap",0.601109301,0.229570489,0.34194972,0.008260104,0.050586433,0.830742567,2.062218613,3371.67,2968000,51
"Armenia","Asia","Western Asia",2011,"EFConsTotGHA",1784080.37,681360.614,1014899.923,24515.82246,150139.5202,2465627.308,6120623.558,3371.67,2968000,51
"Armenia","Asia","Western Asia",2012,"BiocapPerCap",0.320287227,0.262944973,0.094914641,0.015580977,0.05525592,0,0.748983737,3606.48,2978000,51
"Armenia","Asia","Western Asia",2012,"BiocapTotGHA",953924.2869,783139.5528,282688.0804,46405.44816,164570.9217,0,2230728.29,3606.48,2978000,51
"Armenia","Asia","Western Asia",2012,"EFConsPerCap",0.647166416,0.220966727,0.335534322,0.007005634,0.05525592,0.873454158,2.139383176,3606.48,2978000,51
"Armenia","Asia","Western Asia",2012,"EFConsTotGHA",1927481.681,658114.0598,999335.3216,20865.16028,164570.9217,2601443.533,6371810.678,3606.48,2978000,51
"Armenia","Asia","Western Asia",2013,"BiocapPerCap",0.352464376,0.262500998,0.094263713,0.01556524,0.061102036,0,0.785896363,3710.58,2992000,51
"Armenia","Asia","Western Asia",2013,"BiocapTotGHA",1054640.361,785452.8465,282054.9328,46574.15589,182828.8972,0,2351551.194,3710.58,2992000,51
"Armenia","Asia","Western Asia",2013,"EFConsPerCap",0.62311962,0.218954651,0.261145964,0.004973808,0.061102036,0.863901974,2.033198052,3710.58,2992000,51
"Armenia","Asia","Western Asia",2013,"EFConsTotGHA",1864492.26,655153.9037,781398.3254,14882.57853,182828.8972,2584958.796,6083714.761,3710.58,2992000,51
"Armenia","Asia","Western Asia",2014,"BiocapPerCap",0.353566421,0.261703193,0.093546309,0.01553377,0.061555927,0,0.78590562,3827.34,3006000,51
"Armenia","Asia","Western Asia",2014,"BiocapTotGHA",1062873.662,786719.0275,281214.2271,46696.84057,185046.3447,0,2362550.102,3827.34,3006000,51
"Armenia","Asia","Western Asia",2014,"EFConsPerCap",0.621757962,0.224414498,0.2526928,0.00646562,0.061555927,0.851708106,2.018594914,3827.34,3006000,51
"Armenia","Asia","Western Asia",2014,"EFConsTotGHA",1869097.638,674623.6214,759632.4346,19436.62404,185046.3447,2560362.241,6068198.904,3827.34,3006000,51
"Afghanistan","Asia","Southern Asia",2002,"BiocapPerCap",0.233955623,0.277951755,0.02896579,0,0.029718007,0,0.570591176,364.571,21487000,4
"Afghanistan","Asia","Southern Asia",2002,"BiocapTotGHA",5027027.782,5972377.056,622390.8238,0,638553.7742,0,12260349.44,364.571,21487000,4
"Afghanistan","Asia","Southern Asia",2002,"EFConsPerCap",0.300328766,0.243036894,0.085962992,7.77e-05,0.029718007,0.044936626,0.704060936,364.571,21487000,4
"Afghanistan","Asia","Southern Asia",2002,"EFConsTotGHA",6453194.106,5222157.952,1847095.38,1668.497418,638553.7742,965557.7497,15128227.46,364.571,21487000,4
"Afghanistan","Asia","Southern Asia",2003,"BiocapPerCap",0.264824874,0.264125478,0.027545169,0,0.034537046,0,0.591032567,376.759,22507000,4
"Afghanistan","Asia","Southern Asia",2003,"BiocapTotGHA",5960519.468,5944777.892,619970.1584,0,777339.1164,0,13302606.63,376.759,22507000,4
"Afghanistan","Asia","Southern Asia",2003,"EFConsPerCap",0.318477918,0.228444196,0.083978269,7.14e-05,0.034537046,0.043347472,0.708856259,376.759,22507000,4
"Afghanistan","Asia","Southern Asia",2003,"EFConsTotGHA",7168110.018,5141684.981,1890132.521,1606.111302,777339.1164,975638.8979,15954511.65,376.759,22507000,4
"Afghanistan","Asia","Southern Asia",2004,"BiocapPerCap",0.197112809,0.252525029,0.026350935,0,0.026836592,0,0.502825366,364.095,23500000,4
"Afghanistan","Asia","Southern Asia",2004,"BiocapTotGHA",4632111.744,5934287.873,619241.7267,0,630654.5756,0,11816295.92,364.095,23500000,4
"Afghanistan","Asia","Southern Asia",2004,"EFConsPerCap",0.245557367,0.224434928,0.082769999,0.000102558,0.026836592,0.039712736,0.619414181,364.095,23500000,4
"Afghanistan","Asia","Southern Asia",2004,"EFConsTotGHA",5770549.212,5274176.098,1945078.492,2410.089279,630654.5756,933241.391,14556109.86,364.095,23500000,4
"Afghanistan","Asia","Southern Asia",2005,"BiocapPerCap",0.286608066,0.242050271,0.025344507,0,0.040520799,0,0.594523642,389.416,24400000,4
"Afghanistan","Asia","Southern Asia",2005,"BiocapTotGHA",6993208.258,5906002.492,618403.4549,0,988703.4492,0,14506317.65,389.416,24400000,4
"Afghanistan","Asia","Southern Asia",2005,"EFConsPerCap",0.357865227,0.18312391,0.080440406,0.00020845,0.040520799,0.046827825,0.708986617,389.416,24400000,4
"Afghanistan","Asia","Southern Asia",2005,"EFConsTotGHA",8731875.899,4468205.169,1962737.892,5086.158685,988703.4492,1142594.277,17299202.84,389.416,24400000,4
"Afghanistan","Asia","Southern Asia",2006,"BiocapPerCap",0.235769399,0.234053047,0.024603867,0,0.034403852,0,0.528830165,397.986,25184000,4
"Afghanistan","Asia","Southern Asia",2006,"BiocapTotGHA",5937522.139,5894298.235,619613.9265,0,866412.8313,0,13317847.13,397.986,25184000,4
"Afghanistan","Asia","Southern Asia",2006,"EFConsPerCap",0.300068782,0.187149309,0.082516933,0.000131566,0.034403852,0.050605798,0.654876241,397.986,25184000,4
"Afghanistan","Asia","Southern Asia",2006,"EFConsTotGHA",7556812.073,4713093.273,2078073.397,3313.316086,866412.8313,1274436.167,16492141.06,397.986,25184000,4
"Afghanistan","Asia","Southern Asia",2007,"BiocapPerCap",0.28661077,0.227515111,0.023897986,0,0.042975312,0,0.58099918,440.368,25878000,4
"Afghanistan","Asia","Southern Asia",2007,"BiocapTotGHA",7416770.21,5887522.29,618420.1333,0,1112093.637,0,15034806.27,440.368,25878000,4
"Afghanistan","Asia","Southern Asia",2007,"EFConsPerCap",0.35293749,0.165772599,0.081796004,0.000118682,0.042975312,0.059490268,0.703090355,440.368,25878000,4
"Afghanistan","Asia","Southern Asia",2007,"EFConsTotGHA",9133139.886,4289780.423,2116676.104,3071.204497,1112093.637,1539459.4,18194220.65,440.368,25878000,4
"Afghanistan","Asia","Southern Asia",2008,"BiocapPerCap",0.188535082,0.222551438,0.023275226,0,0.028980774,0,0.46334252,444.95,26529000,4
"Afghanistan","Asia","Southern Asia",2008,"BiocapTotGHA",5001590.477,5904000.153,617461.4747,0,768822.2399,0,12291874.34,444.95,26529000,4
"Afghanistan","Asia","Southern Asia",2008,"EFConsPerCap",0.276154219,0.213543124,0.077919697,0.000215115,0.028980774,0.08531979,0.682132719,444.95,26529000,4
"Afghanistan","Asia","Southern Asia",2008,"EFConsTotGHA",7326012.218,5665021.303,2067108.201,5706.715693,768822.2399,2263423.057,18096093.74,444.95,26529000,4
"Afghanistan","Asia","Southern Asia",2009,"BiocapPerCap",0.292143322,0.217991081,0.022596737,0,0.0460556,0,0.57878674,524.824,27207000,4
"Afghanistan","Asia","Southern Asia",2009,"BiocapTotGHA",7948431.245,5930948.903,614796.212,0,1253048.571,0,15747224.93,524.824,27207000,4
"Afghanistan","Asia","Southern Asia",2009,"EFConsPerCap",0.375005442,0.181906745,0.080294117,0.000165696,0.0460556,0.118630883,0.802058483,524.824,27207000,4
"Afghanistan","Asia","Southern Asia",2009,"EFConsTotGHA",10202885.87,4949191.512,2184586.186,4508.140606,1253048.571,3227626.105,21821846.38,524.824,27207000,4
"Afghanistan","Asia","Southern Asia",2010,"BiocapPerCap",0.267673274,0.211500085,0.022012224,0,0.043368822,0,0.544554405,553.3,27962000,4
"Afghanistan","Asia","Southern Asia",2010,"BiocapTotGHA",7484733.41,5914007.522,615510.1943,0,1212687.64,0,15226938.77,553.3,27962000,4
"Afghanistan","Asia","Southern Asia",2010,"EFConsPerCap",0.337116597,0.212172547,0.079753288,0.000244526,0.043368822,0.150205172,0.822860952,553.3,27962000,4
"Afghanistan","Asia","Southern Asia",2010,"EFConsTotGHA",9426521.436,5932811.03,2230077.323,6837.497162,1212687.64,4200066.951,23009001.88,553.3,27962000,4
"Afghanistan","Asia","Southern Asia",2011,"BiocapPerCap",0.199030087,0.204157295,0.021330897,0,0.033219735,0,0.457738014,569.233,28809000,4
"Afghanistan","Asia","Southern Asia",2011,"BiocapTotGHA",5733897.433,5881608.191,614526.0587,0,957033.9661,0,13187065.65,569.233,28809000,4
"Afghanistan","Asia","Southern Asia",2011,"EFConsPerCap",0.282731112,0.205008051,0.080148838,0.000287781,0.033219735,0.196181559,0.797577077,569.233,28809000,4
"Afghanistan","Asia","Southern Asia",2011,"EFConsTotGHA",8145256.944,5906117.775,2309023.852,8290.75267,957033.9661,5651833.607,22977556.9,569.233,28809000,4
"Afghanistan","Asia","Southern Asia",2012,"BiocapPerCap",0.25621603,0.197736518,0.020602653,0,0.044132319,0,0.51868752,630.427,29727000,4
"Afghanistan","Asia","Southern Asia",2012,"BiocapTotGHA",7616482.874,5878074.084,612450.9645,0,1311912.667,0,15418920.59,630.427,29727000,4
"Afghanistan","Asia","Southern Asia",2012,"EFConsPerCap",0.317912415,0.202317208,0.075701832,0.000152438,0.044132319,0.169302152,0.809518364,630.427,29727000,4
"Afghanistan","Asia","Southern Asia",2012,"EFConsTotGHA",9450519.019,6014243.331,2250373.279,4531.495141,1311912.667,5032811.331,24064391.12,630.427,29727000,4
"Afghanistan","Asia","Southern Asia",2013,"BiocapPerCap",0.250989306,0.192273899,0.019904202,0,0.044621838,0,0.507789245,621.818,30682000,4
"Afghanistan","Asia","Southern Asia",2013,"BiocapTotGHA",7700979.393,5899443.914,610710.67,0,1369109.537,0,15580243.51,621.818,30682000,4
"Afghanistan","Asia","Southern Asia",2013,"EFConsPerCap",0.315889426,0.190548202,0.07240873,0.000268917,0.044621838,0.166638006,0.790375119,621.818,30682000,4
"Afghanistan","Asia","Southern Asia",2013,"EFConsTotGHA",9692277.31,5846495.204,2221680.869,8251.061072,1369109.537,5112870.611,24250684.59,621.818,30682000,4
"Afghanistan","Asia","Southern Asia",2014,"BiocapPerCap",0.251691077,0.187020286,0.019240324,0,0.046125014,0,0.504076701,610.242,31628000,4
"Afghanistan","Asia","Southern Asia",2014,"BiocapTotGHA",7960359.55,5914984.108,608523.3356,0,1458818.878,0,15942685.87,610.242,31628000,4
"Afghanistan","Asia","Southern Asia",2014,"EFConsPerCap",0.313917307,0.186871411,0.070215378,0.000247764,0.046125014,0.154883189,0.772260062,610.242,31628000,4
"Afghanistan","Asia","Southern Asia",2014,"EFConsTotGHA",9928419.62,5910275.544,2220736.852,7836.169394,1458818.878,4898568.052,24424655.11,610.242,31628000,4
"Albania","Europe","Southern Europe",1980,"BiocapPerCap",0.462252182,0.208568613,0.347447183,0.091125191,0.025981814,0,1.135374982,2110.63,2681000,8
"Albania","Europe","Southern Europe",1980,"BiocapTotGHA",1239413.662,559224.5928,931592.7588,244329.4182,69663.73781,0,3044224.17,2110.63,2681000,8
"Albania","Europe","Southern Europe",1980,"EFConsPerCap",0.49582729,0.214834334,0.430576503,0.005633235,0.025981814,1.054122943,2.226976117,2110.63,2681000,8
"Albania","Europe","Southern Europe",1980,"EFConsTotGHA",1329436.92,576024.5569,1154483.248,15104.11006,69663.73781,2826367.141,5971079.714,2110.63,2681000,8
"Albania","Europe","Southern Europe",1981,"BiocapPerCap",0.470476196,0.20315429,0.342728667,0.089494963,0.026818842,0,1.132672957,2187.64,2735000,8
"Albania","Europe","Southern Europe",1981,"BiocapTotGHA",1286907.691,555694.0387,937476.0303,244798.2629,73358.38417,0,3098234.407,2187.64,2735000,8
"Albania","Europe","Southern Europe",1981,"EFConsPerCap",0.521058511,0.208674468,0.420776378,0.005533248,0.026818842,0.866013724,2.048875171,2187.64,2735000,8
"Albania","Europe","Southern Europe",1981,"EFConsTotGHA",1425267.019,570793.5495,1150962.282,15135.26054,73358.38417,2368833.386,5604349.882,2187.64,2735000,8
"Albania","Europe","Southern Europe",1982,"BiocapPerCap",0.481837355,0.196680645,0.338216519,0.087317631,0.027853175,0,1.131905324,2205.05,2788000,8
"Albania","Europe","Southern Europe",1982,"BiocapTotGHA",1343511.942,548406.621,943052.522,243468.6283,77663.28758,0,3156103.001,2205.05,2788000,8
"Albania","Europe","Southern Europe",1982,"EFConsPerCap",0.537421197,0.204388069,0.413657445,0.005351998,0.027853175,0.878688887,2.06736077,2205.05,2788000,8
"Albania","Europe","Southern Europe",1982,"EFConsTotGHA",1498496.93,569897.3074,1153405.215,14923.02905,77663.28758,2450057.062,5764442.831,2205.05,2788000,8
